Entry_ID;Entrytype;Featuretype
id_17556;entrytype:Toponym;featuretype:País
id_17556a;entrytype:Toponym;featuretype:País
id_17557;entrytype:Toponym;featuretype:Pueblo
id_17558;entrytype:Toponym;featuretype:Ciudad
id_17559;entrytype:Toponym;featuretype:Rio
id_17560;entrytype:Toponym;featuretype:Pueblo
id_17561;entrytype:Toponym;featuretype:Ciudad
id_17562;entrytype:Toponym;featuretype:Ciudad
id_17563;entrytype:Toponym;featuretype:Ciudad
id_17564;entrytype:Toponym;featuretype:Pueblo
id_17565;entrytype:Toponym;featuretype:Pueblo
id_17566;entrytype:Toponym;featuretype:Pueblo
id_17567;entrytype:Toponym;featuretype:Rio
id_17568;entrytype:Toponym;featuretype:Rio
id_17569;entrytype:Toponym;featuretype:Rio
id_17570;entrytype:Toponym;featuretype:Rio
id_17571;entrytype:Toponym;featuretype:Rio
id_17572;entrytype:Toponym;featuretype:Condado
id_17573;entrytype:Toponym;featuretype:Población
id_17574;entrytype:Toponym;featuretype:Islas
id_17575;entrytype:Referral;featuretype:None
id_17576;entrytype:Toponym;featuretype:Pueblo
id_17577;entrytype:Toponym;featuretype:Pueblo
id_17578;entrytype:Toponym;featuretype:Rio
id_17579;entrytype:Toponym;featuretype:Pueblo
id_17580;entrytype:Toponym;featuretype:Isla
id_17581;entrytype:Toponym;featuretype:Punta
id_17582;entrytype:Toponym;featuretype:Pueblo
id_17583;entrytype:Toponym;featuretype:Pueblo
id_17584;entrytype:Toponym;featuretype:Pueblo
id_17585;entrytype:Toponym;featuretype:Rio
id_17586;entrytype:Toponym;featuretype:Rio
id_17587;entrytype:Toponym;featuretype:Pueblo
id_17588;entrytype:Referral;featuretype:None
id_17589;entrytype:Toponym;featuretype:Pueblo
id_17590;entrytype:Toponym;featuretype:Pueblo
id_17591;entrytype:Toponym;featuretype:Rio
id_17592;entrytype:Toponym;featuretype:Pueblo
id_17593;entrytype:Toponym;featuretype:Estrecho
id_17594;entrytype:Toponym;featuretype:Ciudad
id_17595;entrytype:Toponym;featuretype:Territorio
id_17596;entrytype:Toponym;featuretype:Ciudad
id_17597;entrytype:Toponym;featuretype:Isla
id_17598;entrytype:Toponym;featuretype:Isla
id_17599;entrytype:Toponym;featuretype:Ciudad
id_17600;entrytype:Toponym;featuretype:Ciudad
id_17601;entrytype:Toponym;featuretype:Pueblo
id_17602;entrytype:Toponym;featuretype:Fuerte
id_17603;entrytype:Toponym;featuretype:Pueblo
id_17604;entrytype:Toponym;featuretype:Pueblo
id_17605;entrytype:Toponym;featuretype:Ciudad
id_17606;entrytype:Toponym;featuretype:Rio
id_17607;entrytype:Referral;featuretype:None
id_17608;entrytype:Toponym;featuretype:Condado
id_17609;entrytype:Toponym;featuretype:Ciudad
id_17610;entrytype:Toponym;featuretype:Isla
id_17611;entrytype:Toponym;featuretype:Ciudad
id_17612;entrytype:Toponym;featuretype:Rio
id_17613;entrytype:Toponym;featuretype:Ciudad
id_17614;entrytype:Toponym;featuretype:Pueblo
id_17615;entrytype:Toponym;featuretype:Punta
id_17616;entrytype:Toponym;featuretype:Punta
id_17617;entrytype:Toponym;featuretype:Banco
id_17618;entrytype:Toponym;featuretype:Isla
id_17619;entrytype:Toponym;featuretype:Torrente
id_17620;entrytype:Toponym;featuretype:Bahía
id_17621;entrytype:Toponym;featuretype:Rio
id_17622;entrytype:Referral;featuretype:None
id_17623;entrytype:Toponym;featuretype:None
id_17624;entrytype:Toponym;featuretype:Pueblo
id_17625;entrytype:Toponym;featuretype:Ciudad
id_17626;entrytype:Toponym;featuretype:Rio
id_17627;entrytype:Toponym;featuretype:Rio
id_17628;entrytype:Toponym;featuretype:Rio
id_17629;entrytype:Toponym;featuretype:Pueblo
id_17630;entrytype:Toponym;featuretype:Rio
id_17631;entrytype:Toponym;featuretype:Isla
id_17632;entrytype:Toponym;featuretype:Fuerte
id_17633;entrytype:Toponym;featuretype:Isla
id_17634;entrytype:Toponym;featuretype:Condado
id_17635;entrytype:Toponym;featuretype:Pueblo
id_17636;entrytype:Toponym;featuretype:Ciudad
id_17637;entrytype:Toponym;featuretype:País
id_17638;entrytype:Toponym;featuretype:Ciudad
id_17639;entrytype:Toponym;featuretype:Ciudad
id_17640;entrytype:Toponym;featuretype:Rio
id_17641;entrytype:Toponym;featuretype:Bahía
id_17642;entrytype:Toponym;featuretype:Ciudad
id_17643;entrytype:Toponym;featuretype:Ciudad
id_17644;entrytype:Toponym;featuretype:Ciudad
id_17645;entrytype:Toponym;featuretype:Isla
id_17646;entrytype:Toponym;featuretype:Rio
id_17647;entrytype:Toponym;featuretype:Ciudad
id_17648;entrytype:Toponym;featuretype:Pueblo
id_17649;entrytype:Toponym;featuretype:Pueblo
id_17650;entrytype:Toponym;featuretype:Fuerte
id_17651;entrytype:Toponym;featuretype:Condado
id_17652;entrytype:Toponym;featuretype:Ciudad
id_17653;entrytype:Toponym;featuretype:Punta
id_17654;entrytype:Toponym;featuretype:Ciudad
id_17655;entrytype:Toponym;featuretype:Pueblo
id_17656;entrytype:Toponym;featuretype:Isla
id_17657;entrytype:Toponym;featuretype:Rio
id_17658;entrytype:Toponym;featuretype:Laguna
id_17659;entrytype:Toponym;featuretype:Rio
id_17660;entrytype:Toponym;featuretype:Ciudad
id_17661;entrytype:Toponym;featuretype:Paso
id_17662;entrytype:Toponym;featuretype:Rio
id_17663;entrytype:Toponym;featuretype:Pueblo
id_17664;entrytype:Toponym;featuretype:Bahía
id_17665;entrytype:Toponym;featuretype:Pueblo
id_17666;entrytype:Toponym;featuretype:Pueblo
id_17668;entrytype:Toponym;featuretype:Ciudad
id_17669;entrytype:Toponym;featuretype:Pueblo
id_17670;entrytype:Toponym;featuretype:Islas
id_17671;entrytype:Toponym;featuretype:Bahía
id_17672;entrytype:Toponym;featuretype:Rio
id_17673;entrytype:Toponym;featuretype:Ciudad
id_17674;entrytype:Toponym;featuretype:Ciudad
id_17675;entrytype:Toponym;featuretype:Pueblo
id_17676;entrytype:Toponym;featuretype:Rio
id_17677;entrytype:Toponym;featuretype:Condado
id_17678;entrytype:Toponym;featuretype:Ciudad
id_17679;entrytype:Toponym;featuretype:Pueblo
id_17680;entrytype:Toponym;featuretype:Isla
id_17681;entrytype:Toponym;featuretype:Pueblo
id_17682;entrytype:Toponym;featuretype:Pueblo
id_17683;entrytype:Toponym;featuretype:Pueblo
id_17684;entrytype:Demonym;featuretype:Nación
id_17685;entrytype:Toponym;featuretype:Pueblo
id_17686;entrytype:Toponym;featuretype:Pueblo
id_17687;entrytype:Toponym;featuretype:Valle
id_17688;entrytype:Toponym;featuretype:Pueblo
id_17689;entrytype:Toponym;featuretype:Pueblo
id_17690;entrytype:Toponym;featuretype:Pueblo
id_17691;entrytype:Toponym;featuretype:Pueblo
id_17692;entrytype:Toponym;featuretype:Partido
id_17693;entrytype:Toponym;featuretype:Pueblo
id_17694;entrytype:Toponym;featuretype:Jurisdicción
id_17695;entrytype:Toponym;featuretype:Villa
id_17696;entrytype:Toponym;featuretype:Pueblo
id_17697;entrytype:Toponym;featuretype:Pueblo
id_17698;entrytype:Toponym;featuretype:Pueblo
id_17699;entrytype:Toponym;featuretype:Pueblo
id_17700;entrytype:Toponym;featuretype:Pueblo
id_17701;entrytype:Toponym;featuretype:Provincia
id_17702;entrytype:Toponym;featuretype:Pueblo
id_17703;entrytype:Toponym;featuretype:Pueblo
id_17704;entrytype:Toponym;featuretype:Pueblo
id_17705;entrytype:Toponym;featuretype:Pueblo
id_17706;entrytype:Toponym;featuretype:Pueblo
id_17707;entrytype:Toponym;featuretype:Pueblo
id_17708;entrytype:Toponym;featuretype:Pueblo
id_17709;entrytype:Toponym;featuretype:Pueblo
id_17710;entrytype:Toponym;featuretype:Pueblo
id_17711;entrytype:Toponym;featuretype:Pueblo
id_17712;entrytype:Toponym;featuretype:Pueblo
id_17713;entrytype:Toponym;featuretype:Pueblo
id_17714;entrytype:Toponym;featuretype:Pueblo
id_17715;entrytype:Toponym;featuretype:Pueblo
id_17716;entrytype:Toponym;featuretype:Pueblo
id_17717;entrytype:Toponym;featuretype:Pueblo
id_17718;entrytype:Toponym;featuretype:Pueblo
id_17719;entrytype:Toponym;featuretype:Pueblo
id_17720;entrytype:Toponym;featuretype:Pueblo
id_17721;entrytype:Toponym;featuretype:Pueblo
id_17722;entrytype:Demonym;featuretype:Nación
id_17723;entrytype:Toponym;featuretype:Pueblo
id_17724;entrytype:Toponym;featuretype:Pueblo
id_17725;entrytype:Toponym;featuretype:Provincia
id_17726;entrytype:Toponym;featuretype:Rio
id_17727;entrytype:Toponym;featuretype:Pueblo
id_17728;entrytype:Toponym;featuretype:Pueblo
id_17729;entrytype:Toponym;featuretype:Provincia
id_17730;entrytype:Toponym;featuretype:Pueblo
id_17731;entrytype:Toponym;featuretype:Isla
id_17732;entrytype:Demonym;featuretype:Nación
id_17733;entrytype:Toponym;featuretype:Valle
id_17734;entrytype:Toponym;featuretype:Llanura
id_17735;entrytype:Toponym;featuretype:Pueblo
id_17736;entrytype:Toponym;featuretype:Pueblo
id_17737;entrytype:Toponym;featuretype:Provincia
id_17738;entrytype:Toponym;featuretype:Pueblo
id_17739;entrytype:Toponym;featuretype:Bahía
id_17740;entrytype:Toponym;featuretype:Angostura
id_17741;entrytype:Toponym;featuretype:Provincia
id_17742;entrytype:Toponym;featuretype:Rio
id_17743;entrytype:Toponym;featuretype:Pueblo
id_17744;entrytype:Toponym;featuretype:Pueblo
id_17745;entrytype:Toponym;featuretype:Alcaldía mayor
id_17746;entrytype:Toponym;featuretype:Villa
id_17747;entrytype:Toponym;featuretype:Ciudad
id_17748;entrytype:Toponym;featuretype:Ciudad
id_17749;entrytype:Toponym;featuretype:Ciudad
id_17750;entrytype:Demonym;featuretype:Nación
id_17751;entrytype:Toponym;featuretype:Rio
id_17752;entrytype:Toponym;featuretype:Rio
id_17753;entrytype:Toponym;featuretype:Rio
id_17754;;entrytype:Demonym
id_17755;entrytype:Toponym;featuretype:Pueblo
id_17756;entrytype:Referral;featuretype:None
id_17757;entrytype:Toponym;featuretype:Pueblo
id_17758;entrytype:Toponym;featuretype:Rio
id_17759;entrytype:Toponym;featuretype:Pueblo
id_17760;entrytype:Toponym;featuretype:Pueblo
id_17761;entrytype:Toponym;featuretype:Pueblo
id_17762;entrytype:Toponym;featuretype:Pueblo
id_17763;entrytype:Toponym;featuretype:Jurisdicción
id_17764;entrytype:Toponym;featuretype:Pueblo
id_17765;entrytype:Toponym;featuretype:Isla
id_17766;entrytype:Toponym;featuretype:Pueblo
id_17767;entrytype:Toponym;featuretype:Pueblo
id_17768;entrytype:Toponym;featuretype:Pueblo
id_17769;entrytype:Toponym;featuretype:Pueblo
id_17770;entrytype:Toponym;featuretype:Partido
id_17771;entrytype:Toponym;featuretype:Pueblo
id_17772;entrytype:Toponym;featuretype:Pueblo
id_17773;entrytype:Toponym;featuretype:Pueblo
id_17774;entrytype:Toponym;featuretype:Pueblo
id_17775;entrytype:Toponym;featuretype:Pueblo
id_17776;entrytype:Toponym;featuretype:Pueblo
id_17777;entrytype:Toponym;featuretype:Pueblo
id_17778;entrytype:Toponym;featuretype:Pueblo
id_17779;entrytype:Toponym;featuretype:Pueblo
id_17780;entrytype:Toponym;featuretype:Rio
id_17781;entrytype:Toponym;featuretype:Pueblo
id_17782;entrytype:Toponym;featuretype:Pueblo
id_17783;entrytype:Toponym;featuretype:Pueblo
id_17784;entrytype:Toponym;featuretype:Pueblo
id_17785;entrytype:Toponym;featuretype:Pueblo
id_17786;entrytype:Toponym;featuretype:Jurisdicción
id_17787;entrytype:Toponym;featuretype:Pueblo
id_17788;entrytype:Toponym;featuretype:Pueblo
id_17789;entrytype:Toponym;featuretype:Pueblo
id_17790;entrytype:Toponym;featuretype:Pueblo
id_17791;entrytype:Toponym;featuretype:Pueblo
id_17792;entrytype:Toponym;featuretype:Pueblo
id_17793;entrytype:Toponym;featuretype:Pueblo
id_17794;entrytype:Toponym;featuretype:Pueblo
id_17795;entrytype:Toponym;featuretype:Jurisdicción
id_17796;entrytype:Toponym;featuretype:Pueblo
id_17797;entrytype:Toponym;featuretype:Pueblo
id_17798;entrytype:Toponym;featuretype:Pueblo
id_17799;entrytype:Toponym;featuretype:Rio
id_17800;entrytype:Toponym;featuretype:Pueblo
id_17801;entrytype:Toponym;featuretype:Pueblo
id_17802;entrytype:Toponym;featuretype:Pueblo
id_17803;entrytype:Toponym;featuretype:Pueblo
id_17804;entrytype:Toponym;featuretype:Pueblo
id_17805;entrytype:Toponym;featuretype:Pueblo
id_17806;entrytype:Toponym;featuretype:Pueblo
id_17807;entrytype:Toponym;featuretype:Pueblo
id_17808;entrytype:Toponym;featuretype:Pueblo
id_17809;entrytype:Toponym;featuretype:Pueblo
id_17810;entrytype:Toponym;featuretype:Pueblo
id_17811;entrytype:Toponym;featuretype:Pueblo
id_17812;entrytype:Toponym;featuretype:Pueblo
id_17813;entrytype:Toponym;featuretype:Pueblo
id_17814;entrytype:Toponym;featuretype:Pueblo
id_17815;entrytype:Toponym;featuretype:Pueblo
id_17816;entrytype:Toponym;featuretype:Pueblo
id_17817;entrytype:Toponym;featuretype:Pueblo
id_17818;entrytype:Toponym;featuretype:Pueblo
id_17819;entrytype:Toponym;featuretype:Pueblo
id_17820;entrytype:Toponym;featuretype:Pueblo
id_17821;entrytype:Toponym;featuretype:Pueblo
id_17822;entrytype:Toponym;featuretype:Pueblo
id_17823;entrytype:Toponym;featuretype:Pueblo
id_17824;entrytype:Toponym;featuretype:Pueblo
id_17825;entrytype:Toponym;featuretype:Pueblo
id_17826;entrytype:Toponym;featuretype:Ensenada
id_17827;entrytype:Toponym;featuretype:Rio
id_17828;entrytype:Toponym;featuretype:Pueblo
id_17829;entrytype:Toponym;featuretype:Pueblo
id_17830;entrytype:Toponym;featuretype:Pueblo
id_17831;entrytype:Toponym;featuretype:Pueblo
id_17832;entrytype:Toponym;featuretype:Pueblo
id_17833;entrytype:Toponym;featuretype:Pueblo
id_17834;entrytype:Toponym;featuretype:Pueblo
id_17835;entrytype:Toponym;featuretype:Pueblo
id_17836;entrytype:Toponym;featuretype:Pueblo
id_17837;entrytype:Toponym;featuretype:Pueblo
id_17838;entrytype:Toponym;featuretype:Volcán
id_17838a;entrytype:Toponym;featuretype:Pueblo
id_17839;entrytype:Toponym;featuretype:Pueblo
id_17840;entrytype:Toponym;featuretype:Ciudad
id_17841;entrytype:Toponym;featuretype:Rio
id_17842;entrytype:Toponym;featuretype:Pueblo
id_17843;entrytype:Toponym;featuretype:Pueblo
id_17844;entrytype:Toponym;featuretype:Rio
id_17845;entrytype:Toponym;featuretype:Rio
id_17846;entrytype:Toponym;featuretype:Pueblo
id_17847;entrytype:Toponym;featuretype:Rio
id_17848;entrytype:Toponym;featuretype:Rio
id_17849;entrytype:Toponym;featuretype:Pueblo
id_17850;entrytype:Toponym;featuretype:Rio
id_17851;entrytype:Toponym;featuretype:Rio
id_17852;entrytype:Toponym;featuretype:Rio
id_17853;entrytype:Toponym;featuretype:Pueblo
id_17854;entrytype:Toponym;featuretype:Montañas
id_17855;entrytype:Toponym;featuretype:Rio
id_17856;entrytype:Toponym;featuretype:Rio
id_17857;entrytype:Toponym;featuretype:Rio
id_17858;entrytype:Toponym;featuretype:Rio
id_17859;entrytype:Demonym;featuretype:Nación
id_17860;entrytype:Toponym;featuretype:Rio
id_17861;entrytype:Demonym;featuretype:Nación
id_17862;entrytype:Toponym;featuretype:Pueblo
id_17863;entrytype:Toponym;featuretype:Pueblo
id_17864;entrytype:Toponym;featuretype:Pueblo
id_17865;entrytype:Toponym;featuretype:Pueblo
id_17866;entrytype:Toponym;featuretype:Pueblo
id_17867;entrytype:Toponym;featuretype:Pueblo
id_17868;entrytype:Toponym;featuretype:Rio
id_17869;entrytype:Toponym;featuretype:Rio
id_17870;entrytype:Toponym;featuretype:Rio
id_17871;entrytype:Referral;featuretype:None
id_17872;entrytype:Toponym;featuretype:Pueblo
id_17873;entrytype:Toponym;featuretype:Pueblo
id_17874;entrytype:Toponym;featuretype:Pueblo
id_17875;entrytype:Toponym;featuretype:Rio
id_17876;entrytype:Toponym;featuretype:Pueblo
id_17877;entrytype:Toponym;featuretype:Pueblo
id_17878;entrytype:Toponym;featuretype:Pueblo
id_17879;entrytype:Toponym;featuretype:Partido
id_17880;entrytype:Toponym;featuretype:Pueblo
id_17881;entrytype:Toponym;featuretype:Pueblo
id_17882;entrytype:Toponym;featuretype:Rio
id_17883;entrytype:Toponym;featuretype:Rio
id_17884;entrytype:Toponym;featuretype:Pueblo
id_17885;entrytype:Toponym;featuretype:Rio
id_17886;entrytype:Toponym;featuretype:Laguna
id_17887;entrytype:Toponym;featuretype:Pueblo
id_17888;entrytype:Toponym;featuretype:Rio
id_17889;entrytype:Toponym;featuretype:Rio
id_17890;entrytype:Toponym;featuretype:Pueblo
id_17891;entrytype:Referral;featuretype:None
id_17892;entrytype:Demonym;featuretype:Nación
id_17893;entrytype:Toponym;featuretype:Pueblo
id_17894;entrytype:Toponym;featuretype:Rio
id_17895;entrytype:Toponym;featuretype:Pueblo
id_17896;entrytype:Toponym;featuretype:Partido
id_17897;entrytype:Toponym;featuretype:Pueblo
id_17898;entrytype:Toponym;featuretype:Pueblo
id_17899;entrytype:Toponym;featuretype:Pueblo
id_17900;entrytype:Toponym;featuretype:Pueblo
id_17901;entrytype:Toponym;featuretype:Pueblo
id_17902;entrytype:Toponym;featuretype:Punta
id_17903;entrytype:Toponym;featuretype:Rio
id_17904;entrytype:Toponym;featuretype:Pueblo
id_17905;entrytype:Toponym;featuretype:Laguna
id_17906;entrytype:Toponym;featuretype:Rio
id_17907;entrytype:Toponym;featuretype:Pueblo
id_17908;entrytype:Toponym;featuretype:Pueblo
id_17909;entrytype:Toponym;featuretype:Pueblo
id_17910;entrytype:Toponym;featuretype:Pueblo
id_17911;entrytype:Toponym;featuretype:Pueblo
id_17912;entrytype:Toponym;featuretype:Pueblo
id_17913;entrytype:Toponym;featuretype:Pueblo
id_17914;entrytype:Toponym;featuretype:Provincia
id_17915;entrytype:Toponym;featuretype:Rio
id_17916;entrytype:Toponym;featuretype:Pueblo
id_17917;entrytype:Toponym;featuretype:Rio
id_17918;entrytype:Toponym;featuretype:Pueblo
id_17919;entrytype:Toponym;featuretype:Pueblo
id_17920;entrytype:Toponym;featuretype:Pueblo
id_17921;entrytype:Toponym;featuretype:Pueblo
id_17922;entrytype:Demonym;featuretype:Nación
id_17923;entrytype:Toponym;featuretype:Provincia
id_17924;entrytype:Toponym;featuretype:Pueblo
id_17925;entrytype:Toponym;featuretype:Pueblo
id_17926;entrytype:Toponym;featuretype:Pueblo
id_17927;entrytype:Toponym;featuretype:Rio
id_17928;entrytype:Toponym;featuretype:Isla
id_17929;entrytype:Toponym;featuretype:Rio
id_17930;entrytype:Toponym;featuretype:Monte
id_17931;entrytype:Toponym;featuretype:Pueblo
id_17932;entrytype:Toponym;featuretype:Pueblo
id_17933;entrytype:Toponym;featuretype:Pueblo
id_17934;entrytype:Toponym;featuretype:Rio
id_17935;entrytype:Toponym;featuretype:Pueblo
id_17936;entrytype:Toponym;featuretype:Pueblo
id_17937;entrytype:Toponym;featuretype:Pueblo
id_17938;entrytype:Toponym;featuretype:Pueblo
id_17939;entrytype:Toponym;featuretype:Pueblo
id_17940;entrytype:Toponym;featuretype:Pueblo
id_17941;entrytype:Toponym;featuretype:Pueblo
id_17942;entrytype:Toponym;featuretype:Rio
id_17943;entrytype:Toponym;featuretype:Pueblo
id_17944;entrytype:Referral;featuretype:None
id_17945;entrytype:Toponym;featuretype:Pueblo
id_17946;entrytype:Toponym;featuretype:Rio
id_17947;entrytype:Referral;featuretype:None
id_17948;entrytype:Toponym;featuretype:Rio
id_17949;entrytype:Toponym;featuretype:Pueblo
id_17950;entrytype:Referral;featuretype:None
id_17951;entrytype:Toponym;featuretype:Rio
id_17952;entrytype:Toponym;featuretype:Pueblo
id_17953;entrytype:Toponym;featuretype:Rio
id_17954;entrytype:Toponym;featuretype:Rio
id_17955;entrytype:Toponym;featuretype:Rio
id_17956;entrytype:Toponym;featuretype:Rio
id_17957;entrytype:Toponym;featuretype:Puerto
id_17958;entrytype:Toponym;featuretype:Pueblo
id_17959;entrytype:Toponym;featuretype:Pueblo
id_17960;entrytype:Toponym;featuretype:Rio
id_17961;entrytype:Toponym;featuretype:Pueblo
id_17962;entrytype:Referral;featuretype:None
id_17963;entrytype:Toponym;featuretype:Rio
id_17964;entrytype:Toponym;featuretype:Rio
id_17965;entrytype:Toponym;featuretype:Brazo
id_17966;entrytype:Toponym;featuretype:Pueblo
id_17967;entrytype:Toponym;featuretype:Rio
