entry_id,corresp_entry,normname,entrytype,majortype,featuretype,province,region,PlaceID
id_12482,,Pativa,Toponym,landmark,Rio,Ilheos,Brasil,TopUrbiPlace22751
id_12483,,Pativilca,Toponym,settlement,Pueblo,Santa,Perú,TopUrbiPlace22752
id_12484,,Santa María de Patla,Toponym,settlement,Pueblo,Zacatlan,Nueva España,TopUrbiPlace22753
id_12485,,Pato,Toponym,settlement,Pueblo,Santa Marta,Nueva Granada,TopUrbiPlace22754
id_12486,,Pato,Toponym,landmark,Rio,Popayan,Nueva Granada,TopUrbiPlace22755
id_12487,,Pato,Toponym,landmark,Isla,Nuevo Reyno de Granada,Nueva Granada,TopUrbiPlace22756
id_12488,,Pato,Toponym,landmark,Rio,Guayana,unspecified,TopUrbiPlace22757
id_12489,,Laguna grande de los Patos,Toponym,landmark,Laguna,Rey,Brasil,TopUrbiPlace22758
id_12490,,Patos,Toponym,landmark,Laguna,Todos Santos,Brasil,TopUrbiPlace22759
id_12491,,Patos,Toponym,landmark,Rio,Florida,unspecified,TopUrbiPlace22760
id_12492,,Patos,Toponym,landmark,Rio,Rey,Brasil,TopUrbiPlace22761
id_12493,,Patowmeck,Referral,Referral,None,unspecified,unspecified,TopUrbiPlace22762
id_12494,,Patucket,Toponym,landmark,Rio,Massachussetts,Nueva Inglaterra,TopUrbiPlace22763
id_12495,,Patugoa,Toponym,landmark,Rio,San Vicente,Brasil,TopUrbiPlace22764
id_12497,,Punta de Pature,Toponym,landmark,Punta,Saint-Domingue,unspecified,TopUrbiPlace22765
id_12498,id_12991,Patute,Toponym,settlement,Pueblo de Indios,Nuevo Reyno de Granada,Nueva Granada,TopUrbiPlace22766
id_12499,,Patuxed,Toponym,landmark,Bahía,New England,unspecified,TopUrbiPlace22767
id_12500,,Patuxent,Toponym,landmark,Rio,Maryland,unspecified,TopUrbiPlace22768
id_12501,,Paucanna,Toponym,landmark,Rio,San Juan de los Llanos,Nueva Granada,TopUrbiPlace22769
id_12502,,Paucar,Toponym,settlement,Pueblo,Tarma,Perú,TopUrbiPlace22770
id_12503,,Paucara,Toponym,settlement,Pueblo,Angaraes,Perú,TopUrbiPlace22771
id_12504,,Paucara,Toponym,settlement,Pueblo,Lucanas,Perú,TopUrbiPlace22772
id_12505,,Paucarbamba,Toponym,settlement,Pueblo,Huanta,Perú,TopUrbiPlace22773
id_12506,,Paucarbambilla,Toponym,settlement,Pueblo,Huanta,Perú,TopUrbiPlace22774
id_12507,,Paucarcolla,Toponym,territory,Provincia,Paucarcolla,Perú,TopUrbiPlace22775
id_12508,,Paucarcolla,Toponym,settlement,Pueblo,Paucarcolla,Perú,TopUrbiPlace22776
id_12509,,Paucarpata,Toponym,settlement,Pueblo,Arequipa,Perú,TopUrbiPlace22777
id_12510,,Paucartambo,Toponym,territory,Provincia,Paucartambo,Perú,TopUrbiPlace22778
id_12511,,Paucartambo,Toponym,settlement,Pueblo Asiento de Minas,Paucartambo,unspecified,TopUrbiPlace22779
id_12512,,Paucartambo,Toponym,settlement,Pueblo,Tarma,unspecified,TopUrbiPlace22780
id_12513,,Paucartambo,Toponym,landmark,Rio,Paucartambo,unspecified,TopUrbiPlace22781
id_12514,,Paucas,Toponym,settlement,Pueblo,Conchucos,Perú,TopUrbiPlace22782
id_12515,,Pauchutla,Toponym,settlement,Pueblo,Sochicoatlan,Nueva España,TopUrbiPlace22783
id_12516,,Paucura,Toponym,landmark,Valle,Nuevo Reyno de Granada,Nueva Granada,TopUrbiPlace22784
id_12517,,Pauhanam,Toponym,landmark,Rio,Virginia,unspecified,TopUrbiPlace22785
id_12518,,Pauji,Toponym,settlement,Pueblo,Venezuela,Nueva Granada,TopUrbiPlace22786
id_12519,,San Paul,Toponym,landmark,Isla,New Scotland,unspecified,TopUrbiPlace22787
id_12520,,San Paul,Toponym,landmark,Bahía,Terranova,unspecified,TopUrbiPlace22788
id_12521,,Grande Pauna,Toponym,settlement,Pueblo,Tunja,Nueva Granada,TopUrbiPlace22789
id_12522,,Pauraute,Toponym,landmark,Rio,Venezuela,Nueva Granada,TopUrbiPlace22790
id_12523,,Pausa,Toponym,settlement,Pueblo Capital,Parinacochas,Perú,TopUrbiPlace22791
id_12524,,Pausa,Toponym,settlement,Pueblo,Parinacochas,unspecified,TopUrbiPlace22792
id_12525,,Paute,Toponym,landmark,Rio,Cuenca,Quito,TopUrbiPlace22793
id_12526,,Paute,Toponym,settlement,Pueblo,Cuenca,Quito,TopUrbiPlace22794
id_12527,,Paute,Toponym,landmark,Valle,Cuenca,unspecified,TopUrbiPlace22795
id_12528,,Pautigui,Toponym,settlement,Pueblo,Cajamarquilla,Perú,TopUrbiPlace22796
id_12529,id_09524,Pauto,Toponym,settlement,Pueblo,San Juan de los Llanos,Nueva Granada,TopUrbiPlace22797
id_12530,,Pauto,Toponym,landmark,Rio,San Juan de los Llanos,Nueva Granada,TopUrbiPlace22798
id_12531,,Pauxis,Toponym,landmark,Estrecho,Amazonas,Brasil,TopUrbiPlace22799
id_12532,,Paxara,Toponym,landmark,Isla,Maracaibo,Nueva Granada,TopUrbiPlace22800
id_12533,,Isla de Paxaros,Toponym,landmark,Isleta,unspecified,Patagonia,TopUrbiPlace22801
id_12534,,Paxaros,Toponym,landmark,Isla,Caicos,unspecified,TopUrbiPlace22802
id_12535,,Paxaros,Toponym,landmark,Islote,Portoseguro,unspecified,TopUrbiPlace22803
id_12536,,Paxaros,Toponym,landmark,Isla,Coquimbo,Chile,TopUrbiPlace22804
id_12537,,Paxaros,Toponym,landmark,Islotes,Grenada,unspecified,TopUrbiPlace22805
id_12538,,Paxaros,Toponym,landmark,Islas,Sergipe,Brasil,TopUrbiPlace22806
id_12539,,Paxaros,Toponym,landmark,Monte,unspecified,Patagonia,TopUrbiPlace22807
id_12540,,Paxaros,Toponym,landmark,Punta,Coquimbo,Chile,TopUrbiPlace22808
id_12541,,Paxaros,Toponym,landmark,Punta,Coquimbo,Chile,TopUrbiPlace22809
id_12542,,Paxaros,Toponym,landmark,Lagunas,Santa Marta,Nueva Granada,TopUrbiPlace22810
id_12543,,Paya,Toponym,settlement,Pueblo,Santiago,Nueva Granada,TopUrbiPlace22811
id_12544,,Paya,Toponym,landmark,Rio,Tierra Firme,Tierra-Firme,TopUrbiPlace22812
id_12545,,Payaguas,Toponym,human_group,Nación,Paraguay,unspecified,TopUrbiGroup22813
id_12546,,Payaguas,Toponym,settlement,Pueblo,Maynas,unspecified,TopUrbiPlace22814
id_12547,,Payaguas,Toponym,landmark,Rio,Paraguay,unspecified,TopUrbiPlace22815
id_12548,,Payamino,Toponym,landmark,Rio,Quijos y Macas,Quito,TopUrbiPlace22816
id_12549,,Payana,Toponym,landmark,Rio,Piura,Perú,TopUrbiPlace22817
id_12550,,Payana,Toponym,landmark,Rios,Piura,Perú,TopUrbiPlace22818
id_12551,,Payansos,Toponym,human_group,Nación,Huanuco,unspecified,TopUrbiGroup22819
id_12552,,Payel,Toponym,landmark,Rio,Yucatan,unspecified,TopUrbiPlace22820
id_12553,,Payen,Toponym,settlement,Pueblo,unspecified,Chile,TopUrbiPlace22821
id_12554,,Payuruyay,Toponym,landmark,Rio,Maynas,Quito,TopUrbiPlace22822
id_12555,,Nuestra Señora de la Paz,Toponym,settlement,Ciudad,La Paz,Perú,TopUrbiPlace22823
id_12556,,San Luis de la Paz,Toponym,territory,Alcaldía mayor,La Paz,unspecified,TopUrbiPlace22824
id_12556a,,Paz,Toponym,settlement,Capital,San Luis de la Paz,unspecified,TopUrbiPlace22825
id_12557,,San Nicolas de la Paz,Toponym,settlement,Pueblo,Cartagena,unspecified,TopUrbiPlace22826
id_12558,,Paz,Toponym,settlement,Pueblo,California,unspecified,TopUrbiPlace22827
id_12559,,Paz,Toponym,settlement,Pueblo,Saint-Domingue,unspecified,TopUrbiPlace22828
id_12560,,Pazca,Referral,Referral,None,unspecified,unspecified,TopUrbiPlace22829
id_12561,,Pazcala,Toponym,settlement,Pueblo,Tlapa,Nueva España,TopUrbiPlace22830
id_12562,id_13410,Pazuelos,Toponym,settlement,Pueblo,Cumana,unspecified,TopUrbiPlace22831
id_12563,,Pazulco,Toponym,settlement,Pueblo,Cuernavaca,Nueva España,TopUrbiPlace22832
id_12564,,Pead,Toponym,settlement,Pueblo,Barbados,unspecified,TopUrbiPlace22833
id_12565,,San Ignacio de Pebas y Caumares,Toponym,settlement,Pueblo,Maynas,Quito,TopUrbiPlace22834
id_12566,,Peboke,Toponym,landmark,Rio,New Scotland,Nueva Escocia,TopUrbiPlace22835
id_12567,,Peca,Toponym,settlement,Pueblo,Jaen,Quito,TopUrbiPlace22836
id_12568,,Anee de la Peche,Toponym,landmark,Ensenada,Middleground,unspecified,TopUrbiPlace22837
id_12569,,Pechelin,Toponym,landmark,Rio,Cartagena,Nueva Granada,TopUrbiPlace22838
id_12570,,Pechera,Toponym,settlement,Pueblo,Taraumara,Nueva Vizcaya,TopUrbiPlace22839
id_12571,,Pecheurs,Toponym,landmark,Isla,Guayana,unspecified,TopUrbiPlace22840
id_12572,,Pecks,Toponym,landmark,Isla,New Jersey,unspecified,TopUrbiPlace22841
id_12573,,Pecllansimiquies,Toponym,human_group,Nación,Puerto Viejo,Perú,TopUrbiGroup22842
id_12574,,Pecoiquen,Toponym,landmark,Rio,Laja,Chile,TopUrbiPlace22843
id_12575,,Pecomptuck,Toponym,landmark,Rio,New England,unspecified,TopUrbiPlace22844
id_12576,,Pecos,Toponym,settlement,Pueblo,Nuevo Mexico,Nuevo México,TopUrbiPlace22845
id_12577,,Pecuries,Toponym,settlement,Pueblo,Nuevo Mexico,Nuevo México,TopUrbiPlace22846
id_12578,,Pedernales,Toponym,landmark,Rio,Santo Domingo,unspecified,TopUrbiPlace22847
id_12579,,Pedernales,Toponym,landmark,Rio,Florida,unspecified,TopUrbiPlace22368
id_12580,,Pedernales,Toponym,landmark,Punta,Cuba,unspecified,TopUrbiPlace22369
id_12581,,Pedernales,Toponym,landmark,Punta,Cuba,unspecified,TopUrbiPlace22370
id_12582,,Pedi,Toponym,landmark,Rio,South Carolina,unspecified,TopUrbiPlace22371
id_12583,,Pedi,Toponym,landmark,Rio,South Carolina,unspecified,TopUrbiPlace22372
id_12584,,San Joseph del Pedral,Toponym,settlement,Pueblo,Nuevo Reyno de Granada,Nueva Granada,TopUrbiPlace22373
id_12585,,Pedraza,Toponym,settlement,Ciudad,Maracaibo,Nueva Granada,TopUrbiPlace22374
id_12586,,Pedraza,Toponym,settlement,Pueblo,Santa Marta,Nueva Granada,TopUrbiPlace22375
id_12587,,Pedregal,Toponym,settlement,Pueblo,Nuevo Reyno de Granada,Nueva Granada,TopUrbiPlace22376
id_12588,,Pedregal,Toponym,settlement,Pueblo,Venezuela,Nueva Granada,TopUrbiPlace22377
id_12589,,Pedregal,Toponym,settlement,Pueblo,Latacunga,Quito,TopUrbiPlace22378
id_12590,,Pedrera,Toponym,settlement,Pueblo,Amazonas,unspecified,TopUrbiPlace22379
id_12591,,Pedrero,Toponym,settlement,Pueblo,Amazonas,Brasil,TopUrbiPlace22380
id_12592,,San Pedrito,Toponym,settlement,Pueblo,Santa Marta,Nueva Granada,TopUrbiPlace22381
id_12593,,San Pedro,Toponym,settlement,Pueblo,Huejutla,Nueva España,TopUrbiPlace22382
id_12594,,San Pedro,Toponym,settlement,Pueblo,Santa Marta,Nueva Granada,TopUrbiPlace22383
id_12595,,San Pedro,Toponym,settlement,Pueblo,Zultepec,Nueva España,TopUrbiPlace22384
id_12596,,San Pedro,Toponym,settlement,Pueblo,Tepeaca,Nueva España,TopUrbiPlace22385
id_12597,id_13246,San Pedro,Toponym,settlement,Pueblo,Huamelula,Nueva España,TopUrbiPlace22386
id_12598,,San Pedro,Toponym,settlement,Pueblo,Cuicatlan,Nueva España,TopUrbiPlace22387
id_12599,,San Pedro,Toponym,settlement,Pueblo,Zamora,Nueva España,TopUrbiPlace22388
id_12600,,San Pedro,Toponym,settlement,Pueblo,Maravatio,Nueva España,TopUrbiPlace22389
id_12601,,San Pedro,Toponym,settlement,Pueblo,Villalta,Nueva España,TopUrbiPlace22390
id_12602,,San Pedro,Toponym,settlement,Pueblo,Cuicatlan,Nueva España,TopUrbiPlace22391
id_12603,,San Pedro,Toponym,settlement,Pueblo,La Barca,Nueva Galicia,TopUrbiPlace22392
id_12604,,San Pedro Apóstol,Toponym,settlement,Pueblo,Cuatro Villas,unspecified,TopUrbiPlace22393
id_12605,,San Pedro,Toponym,settlement,Pueblo,Tonala,unspecified,TopUrbiPlace22394
id_12606,,San Pedro,Toponym,settlement,Pueblo,Compostela,Nueva Galicia,TopUrbiPlace22395
id_12607,,San Pedro,Toponym,settlement,Pueblo,La Barca,Nueva Galicia,TopUrbiPlace22396
id_12608,,San Pedro,Toponym,settlement,Pueblo,Toluca,Nueva España,TopUrbiPlace22397
id_12609,,San Pedro,Toponym,settlement,Pueblo,Malinalco,Nueva España,TopUrbiPlace22398
id_12610,,San Pedro,Toponym,settlement,Pueblo,Malinalco,Nueva España,TopUrbiPlace22399
id_12611,,San Pedro,Toponym,settlement,Pueblo,Tetela Jonotla,Nueva España,TopUrbiPlace22400
id_12612,,San Pedro,Toponym,settlement,Pueblo,Tecali,Nueva España,TopUrbiPlace22401
id_12613,,San Pedro,Toponym,settlement,Pueblo,Nejapa,Nueva España,TopUrbiPlace22402
id_12614,,San Pedro,Toponym,settlement,Pueblo,Huanta,Perú,TopUrbiPlace22848
id_12615,,San Pedro,Toponym,settlement,Pueblo,Lucanas,Perú,TopUrbiPlace22849
id_12616,,San Pedro,Toponym,settlement,Pueblo,Tomina,Perú,TopUrbiPlace22850
id_12617,,San Pedro,Toponym,settlement,Barrio,Valladolid,Nueva España,TopUrbiPlace22851
id_12618,,San Pedro Mártir,Toponym,settlement,Pueblo,Nejapa,Nueva España,TopUrbiPlace22852
id_12619,,San Pedro,Toponym,settlement,Pueblo,Popayan,Nueva Granada,TopUrbiPlace22853
id_12620,,San Pedro,Toponym,settlement,Pueblo,isla Margarita,unspecified,TopUrbiPlace22854
id_12621,,San Pedro,Toponym,settlement,Pueblo,Sonora,Nueva España,TopUrbiPlace22855
id_12622,,San Pedro,Toponym,settlement,Pueblo,Verapaz,Guatemala,TopUrbiPlace22856
id_12623,,San Pedro,Toponym,settlement,Pueblo,Quillota,Chile,TopUrbiPlace22857
id_12624,,San Pedro,Toponym,settlement,Pueblo,Tucuman,Perú,TopUrbiPlace22858
id_12625,id_14112,San Pedro,Toponym,settlement,Pueblo,Buenos Aires,Perú,TopUrbiPlace22859
id_12626,,San Pedro,Toponym,settlement,Pueblo,Juchipila,Nueva España,TopUrbiPlace22860
id_12627,id_00784,San Pedro,Toponym,settlement,Barrio,Huejozingo,Nueva España,TopUrbiPlace22861
id_12628,,San Pedro,Toponym,settlement,Pueblo,Nueva Vizcaya,Nueva Vizcaya,TopUrbiPlace22862
id_12629,,San Pedro,Toponym,settlement,Pueblo,Taraumara,Nueva Vizcaya,TopUrbiPlace22863
id_12630,,San Pedro,Toponym,settlement,Pueblo,Topia,Nueva Vizcaya,TopUrbiPlace22864
id_12631,,San Pedro,Toponym,settlement,Pueblo,Venezuela,Nueva Granada,TopUrbiPlace22865
id_12632,,San Pedro,Toponym,settlement,Pueblo,Quijos y Macas,Quito,TopUrbiPlace22866
id_12633,,San Pedro,Toponym,settlement,Pueblo,Maracaibo,Nueva Granada,TopUrbiPlace22867
id_12634,,San Pedro,Toponym,settlement,Pueblo,Rancagua,Chile,TopUrbiPlace22868
id_12635,,San Pedro Nolasco,Toponym,settlement,Pueblo,Amazonas,unspecified,TopUrbiPlace22869
id_12636,id_00236,San Pedro,Toponym,settlement,Pueblo,Maynas,Quito,TopUrbiPlace22870
id_12637,,San Pedro,Toponym,settlement,Pueblo,Sonora,unspecified,TopUrbiPlace22871
id_12638,,San Pedro,Toponym,settlement,Pueblo,Santa Marta,Nueva Granada,TopUrbiPlace22872
id_12639,,San Pedro,Toponym,settlement,Pueblo,Honduras,Guatemala,TopUrbiPlace22873
id_12640,,San Pedro,Toponym,settlement,Pueblo,Guadalupe,unspecified,TopUrbiPlace22874
id_12641,,San Pedro,Toponym,settlement,Pueblo,Martinica,unspecified,TopUrbiPlace22875
id_12642,,San Pedro,Toponym,settlement,Pueblo,Maynas,Quito,TopUrbiPlace22876
id_12643,,San Pedro,Toponym,settlement,Pueblo,Moxos,Quito,TopUrbiPlace22877
id_12644,,San Pedro,Toponym,settlement,Pueblo,Curazao,unspecified,TopUrbiPlace22878
id_12645,,San Pedro,Toponym,settlement,Pueblo,Maracaibo,unspecified,TopUrbiPlace22879
id_12646,,San Pedro,Toponym,settlement,Pueblo,Zacapula,Guatemala,TopUrbiPlace22880
id_12647,id_03638,San Pedro,Toponym,settlement,Pueblo,Chiapas,Guatemala,TopUrbiPlace22881
id_12648,,San Pedro,Toponym,settlement,Pueblo,Zacatepeques,Guatemala,TopUrbiPlace22882
id_12649,,San Pedro,Toponym,settlement,Pueblo,Verapaz,Guatemala,TopUrbiPlace22883
id_12650,,San Pedro Nuevo,Toponym,settlement,Pueblo,Bahia,Brasil,TopUrbiPlace22884
id_12651,,San Pedro,Toponym,settlement,Pueblo,Guatemala,Guatemala,TopUrbiPlace22885
id_12652,,San Pedro,Toponym,settlement,Ciudad,Rey,Brasil,TopUrbiPlace22886
id_12653,,San Pedro,Toponym,settlement,Villa,Quillota,Chile,TopUrbiPlace22887
id_12654,,San Pedro,Toponym,landmark,Rio,Taraumara,Nueva Vizcaya,TopUrbiPlace22888
id_12655,,San Pedro,Toponym,landmark,Rio,Veragua,Tierra-Firme,TopUrbiPlace22889
id_12656,,San Pedro,Toponym,landmark,Rio,Quito,Quito,TopUrbiPlace22890
id_12657,,San Pedro,Toponym,landmark,Rio,Venezuela,Nueva Granada,TopUrbiPlace22891
id_12658,,San Pedro,Toponym,landmark,Rio,Rey,Brasil,TopUrbiPlace22892
id_12659,,San Pedro,Toponym,landmark,Rio,Texas,unspecified,TopUrbiPlace22893
id_12660,,San Pedro,Toponym,landmark,Rio,unspecified,Nueva Vizcaya,TopUrbiPlace22894
id_12661,,San Pedro,Toponym,landmark,Rio,Tabasco,unspecified,TopUrbiPlace22895
id_12662,,San Pedro,Toponym,landmark,Rio,South Carolina,unspecified,TopUrbiPlace22896
id_12663,,San Pedro,Toponym,landmark,Rio,Venezuela,Nueva Granada,TopUrbiPlace22897
id_12664,,San Pedro,Toponym,landmark,Rio,Florida,unspecified,TopUrbiPlace22898
id_12665,,San Pedro y San Pablo,Toponym,landmark,Rio,Veracruz,unspecified,TopUrbiPlace22899
id_12666,,San Pedro,Toponym,landmark,Bahía,unspecified,Patagonia,TopUrbiPlace22900
id_12667,,San Pedro,Toponym,landmark,Bahía,Bahamas,unspecified,TopUrbiPlace22901
id_12668,,San Pedro,Toponym,landmark,Puerto,Cuba,unspecified,TopUrbiPlace22902
id_12669,,San Pedro,Toponym,landmark,Bahía,Jamaica,unspecified,TopUrbiPlace22903
id_12670,,San Pedro,Toponym,landmark,Ensenada,unspecified,Patagonia,TopUrbiPlace22904
id_12671,,San Pedro,Toponym,landmark,Isla,Tierra Firme,Tierra-Firme,TopUrbiPlace22905
id_12672,,San Pedro,Toponym,landmark,Isla,California,unspecified,TopUrbiPlace22906
id_12673,,San Pedro,Toponym,structure,Fuerte,unspecified,Chile,TopUrbiPlace22907
id_12674,,San Pedro,Toponym,structure,Fuerte,Georgia,unspecified,TopUrbiPlace22908
id_12675,,San Pedro,Toponym,landmark,Laguna,unspecified,Nueva Vizcaya,TopUrbiPlace22909
id_12675a,,Pedrosa,Toponym,settlement,Pueblo,San Vicente,Brasil,TopUrbiPlace22910
id_12676,,Puerto Pee,Toponym,settlement,Pueblo,Saint-Domingue,unspecified,TopUrbiPlace22911
id_12677,,Pegebscul,Toponym,landmark,Salto,Continent,unspecified,TopUrbiPlace22912
id_12678,,Peguas,Toponym,human_group,Nación,Quijos y Macas,Quito,TopUrbiGroup22913
id_12679,,Peine,Toponym,settlement,Pueblo,Atacama,Perú,TopUrbiPlace22914
id_12680,,Pejena,Toponym,landmark,Rio,Guayana,unspecified,TopUrbiPlace22915
id_12681,,Pejendino,Toponym,settlement,Pueblo,Popayan,Quito,TopUrbiPlace22916
id_12682,,Pelado,Toponym,settlement,Pueblo,Rey,Brasil,TopUrbiPlace22917
id_12683,,Pelado,Toponym,landmark,Monte,Darien,Tierra-Firme,TopUrbiPlace22918
id_12684,,Pelado,Toponym,landmark,Rio,Rey,Brasil,TopUrbiPlace22919
id_12685,,Cerro de Pelagatos,Toponym,landmark,Monte,Trujillo,Perú,TopUrbiPlace22920
id_12686,,Pelan,Toponym,landmark,Rio,San Cristobal,unspecified,TopUrbiPlace22921
id_12687,,San Pelayo,Toponym,settlement,Pueblo,Cartagena,Nueva Granada,TopUrbiPlace22922
id_12688,,Pelecahuin,Toponym,settlement,Pueblo,Valdivia,Chile,TopUrbiPlace22923
id_12689,,Pelechuco,Toponym,settlement,Pueblo,Larecaja,Perú,TopUrbiPlace22924
id_12690,,Pelee,Toponym,landmark,Punta,Canada,Nueva Francia,TopUrbiPlace22925
id_12691,,Pelehue,Toponym,settlement,Pueblo de Indios,unspecified,Chile,TopUrbiPlace22926
id_12692,,Pelehue,Toponym,settlement,Pueblo,Laja,Chile,TopUrbiPlace22927
id_12693,,Caleta de Pelepelgua,Toponym,landmark,Caleta,unspecified,Patagonia,TopUrbiPlace22928
id_12694,,Peles,Toponym,settlement,Pueblo,Pennsylvania,unspecified,TopUrbiPlace22929
id_12695,,Pelham,Toponym,structure,Fuerte,Massachussetts,Nueva Inglaterra,TopUrbiPlace22930
id_12696,,Pelileo,Toponym,settlement,Pueblo,Riobamba,Quito,TopUrbiPlace22931
id_12697,,Pelingara,Toponym,landmark,Rio,Piura,Perú,TopUrbiPlace22932
id_12698,,Pelisipi,Toponym,landmark,Rio,North Carolina,unspecified,TopUrbiPlace22933
id_12699,,Pelotas,Toponym,settlement,Pueblo,Rey,Brasil,TopUrbiPlace22934
id_12700,,Pelotas,Toponym,landmark,Rio,Rey,Brasil,TopUrbiPlace22935
id_12701,,Pemberry,Toponym,landmark,Rio,Pennsylvania,unspecified,TopUrbiPlace22936
id_12702,,Pemmapecka,Toponym,landmark,Rio,Pennsylvania,unspecified,TopUrbiPlace22937
id_12703,,Pemnaquid,Toponym,landmark,Rio,New England,Nueva Inglaterra,TopUrbiPlace22938
id_12704,,La Peña,Toponym,settlement,Pueblo,Nuevo Reyno de Granada,Nueva Granada,TopUrbiPlace22939
id_12705,,La Peña Blanca,Toponym,settlement,Pueblo,Coquimbo,Chile,TopUrbiPlace22940
id_12706,,La Peña de Oradada,Toponym,settlement,Pueblo,Cercado,Perú,TopUrbiPlace22941
id_12707,,Rancho de la Peña,Toponym,structure,Rancho,Nuevo Mexico,Nuevo México,TopUrbiPlace22942
id_12708,,La Peña,Toponym,landmark,Cabo,Santo Domingo,unspecified,TopUrbiPlace22943
id_12709,,La Peña,Toponym,landmark,Punta,Seara,Brasil,TopUrbiPlace22944
id_12710,,Penachi,Toponym,settlement,Pueblo,Piura,Quito,TopUrbiPlace22945
id_12711,,Penagara,Toponym,landmark,Monte,Guayana,unspecified,TopUrbiPlace22946
id_12712,,Peñalolen,Toponym,settlement,Pueblo,Chile,unspecified,TopUrbiPlace22947
id_12713,,Cabo de Penas,Toponym,landmark,Punta de tierra,Tierra de Fuego,unspecified,TopUrbiPlace22948
id_12714,,Peñas,Toponym,settlement,Pueblo,Paria,Perú,TopUrbiPlace22949
id_12715,,Penas,Toponym,structure,Santuario,Omasuyos,Perú,TopUrbiPlace22950
id_12716,,Penas,Toponym,landmark,Cerro,Chaco,Perú,TopUrbiPlace22951
id_12717,,San Mateo de Peñasco,Toponym,settlement,Pueblo,Tepozcolula,Nueva España,TopUrbiPlace22952
id_12718,,Peñasco,Toponym,landmark,Rio,Chile,Chile,TopUrbiPlace22953
id_12719,,Penco,Referral,Referral,None,unspecified,unspecified,TopUrbiPlace22954
id_12720,,Pendelec,Toponym,settlement,Pueblo,Cuenca,Quito,TopUrbiPlace22955
id_12721,,Cabo de Pene,Toponym,landmark,Cabo,Terranova,unspecified,TopUrbiPlace22956
id_12722,,Penedo,Toponym,settlement,Pueblo,Pernambuco,Brasil,TopUrbiPlace22957
id_12723,,Peñehue,Toponym,settlement,Pueblo de Indios,Chile,Chile,TopUrbiPlace22958
id_12724,,Penenio,Toponym,landmark,Rio,Quijos y Macas,Quito,TopUrbiPlace22959
id_12725,,Islas de Penguin,Toponym,landmark,Islas,Terranova,unspecified,TopUrbiPlace22960
id_12726,,Penipe,Toponym,settlement,Pueblo,Riobamba,Quito,TopUrbiPlace22961
id_12727,,Isla de la Penitencia,Toponym,landmark,Isla,Amazonas,unspecified,TopUrbiPlace22962
id_12728,,Penjamo,Toponym,settlement,Pueblo,Leon,Nueva España,TopUrbiPlace22963
id_12729,,Penjamillo,Toponym,settlement,Pueblo,Tlazazalca,Nueva España,TopUrbiPlace22964
id_12730,,Pennycook,Toponym,landmark,Rio,New Hampshire,Nueva Inglaterra,TopUrbiPlace22965
id_12731,,Penobscot,Toponym,landmark,Rio,Sagadahook,unspecified,TopUrbiPlace22966
id_12732,,Penobscot,Toponym,landmark,Bahía,Sagadahook,unspecified,TopUrbiPlace22967
id_12733,,Peñol,Toponym,settlement,Ciudad,Nuevo Mexico,Nuevo México,TopUrbiPlace22968
id_12734,,Peñol del Marqués,Toponym,landmark,Isla,Nuevo Mexico,unspecified,TopUrbiPlace22969
id_12735,,Peñoles,Toponym,territory,Alcaldía mayor,Michoacan,Nueva España,TopUrbiPlace22970
