GroupID;corresp_entry;volume;nombre;type;featuretype;conf_identity;idno_base;gazetteermatch;Province;Region;conf_loc_verbal;Lat;Lon;auto;review-note-es;review-note-en;review-note-fr;category-note-es;category-note-en;category-note-fr;doublette-note-es;doublette-note-en;doublette-note-fr;imaginary-note-es;imaginary-note-en;imaginary-note-fr;artifact-note-es;artifact-note-en;artifact-note-fr;historical-note-es;historical-note-en;historical-note-fr;reviewer
TopUrbiGroup17253;id_06894;2;Guatahuacas;Indigenous-political;Nación;-;;;Huanuco;Peru;Dummy coordinates in the wide region;18,571;-70,199;7253;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17260;id_06900;2;Guatavitas;Indigenous-political;Nación;-;;;unspecified;Nuevo Reyno de Granada;Dummy coordinates in the wide region;6,9217;-73,7783;7260;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17265;id_06905;2;Guates;Indigenous-political;Nación;-;;;Paraguay;Rio de la Plata;Dummy coordinates in the wide region;-22,9778;-54,4778;7265;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17267;id_06907;2;Guaticas;Indigenous-political;Nación;-;;;Nuevo Reyno de Granada;Nuevo Reyno de Granada;Dummy coordinates in the wide region;5,0224;-75,9776;7267;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17269;id_06909;2;Guatinguapas;Indigenous-political;Nación;-;;;unspecified;Maynas;Dummy coordinates in the wide region;-9,4174;-75,7774;7269;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17298;id_06938;2;Guaxiroapos;Indigenous-political;Nación;-;;;Paraguay;Rio de la Plata;Dummy coordinates in the wide region;-22,9745;-54,3745;7298;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17323;id_06961;2;Guayazis;Indigenous-political;Nación;-;;;Marañon;Brasil;Location represents an area – the location is relative to others;-1,46759;-51,68152;7323;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;CLD
TopUrbiGroup17341;id_06979;2;Guazquias;Indigenous-political;Nación;-;;;Nuevo Reyno de Granada;Nuevo Reyno de Granada;Dummy coordinates in the wide region;4,6298;-74,0502;7341;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17389;id_07038;2;Guipunabis;Indigenous-political;Nación;-;;;unspecified;Brasil;Location represents an area sufficiently;-2,22148491;-60,3262907;7389;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;CLD
TopUrbiGroup17411;id_07060;2;Gusmagis;Indigenous-political;Nación;-;;;Marañon;Brasil;Location represents an area well;-3,29498;-59,02484;7411;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;CLD
TopUrbiGroup17455;id_07103;2;Hancohualluas;Indigenous-political;Nación;-;;;Charcas;Charcas;Dummy coordinates in the wide region;-13,733611;-72,995556;7455;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17559;id_07221;2;Hinhaneton;Indigenous-political;Nación;-;;;Luisiana;Luisiana;Dummy coordinates in the wide region;37,60980716;-94,27846556;7559;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;Este grupo ha sido mal categorizado en Alcedo.;This group has been miscategorized in Alcedo.;Ce groupe a été mal catégorisé dans Alcedo.;;;;;;;;;;;;;WS
TopUrbiGroup17626;id_07288;2;Horheton;Indigenous-political;Nación;-;;;Luisiana;Luisiana;Dummy coordinates in the wide region;37,58580872;-94,31075281;7626;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;Este grupo ha sido mal categorizado en Alcedo.;This group has been miscategorized in Alcedo.;Ce groupe a été mal catégorisé dans Alcedo.;;;;;;;;;;;;;WS
TopUrbiGroup17641;id_07302;2;Houmas;Indigenous-political;Nación;-;;;Luisiana;Luisiana;Dummy coordinates in the wide region;37,57800716;-94,27026556;7641;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;Este grupo ha sido mal categorizado en Alcedo.;This group has been miscategorized in Alcedo.;Ce groupe a été mal catégorisé dans Alcedo.;;;;;;;;;;;;;WS
TopUrbiGroup17787;id_07461;2;Huaras;Indigenous-political;Nación;-;;;unspecified;Peru;Dummy coordinates in the wide region;-9,4142;-75,7242;7787;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17838;id_07512;2;Huayllas;Indigenous-political;Nación;-;;;unspecified;Peru;Dummy coordinates in the wide region;-9,4591;-75,7191;7838;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17847;id_07521;2;Hubinas;Indigenous-political;Nación;-;;;Condesuyos;Peru;Dummy coordinates in the wide region;-15,7482;-72,6282;7847;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17889;id_07561;2;Huesicas;Indigenous-political;Nación;-;;;Amazonas;Brasil;Dummy coordinates in the wide region;-6,914;-64,914;7889;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17935;id_07604;2;Hurones;Indigenous-political;Nación;-;;;Iroqueses;Middleground;Dummy coordinates in the wide region;44,01075039;-78,85967011;7935;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17936;id_07605;2;Huyllanes;Indigenous-political;Nación;-;;;unspecified;Chile;Dummy coordinates in the wide region;-38,5493;-71,9593;7936;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup17964;id_07633;2;Ibitas;Indigenous-political;Nación;-;;;unspecified;Peru;Dummy coordinates in the wide region;-9,4965;-75,7065;7964;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup18002;id_07671;2;Idibaes;Indigenous-political;Nación;-;;;Panama;Tierra Firme;Location represents an area well;8,04522059;-77,14430946;8002;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup18094;id_07760;2;Illinois;Indigenous-political;Nación;-;;;Canada;Canada;Dummy coordinates in the wide region;44,0065;-80,7935;8094;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup18139;id_07804;2;Incuris;Indigenous-political;Nación;-;;;Marañon;Brasil;Location represents an area – the location is relative to others;-3,47844;-65,36179;8139;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;CLD
TopUrbiGroup18168;id_07885;2;Ipuyes;Indigenous-political;Nación;-;;;Tunja;Nuevo Reyno de Granada;Dummy coordinates in the wide region;5,5239;-73,3561;8168;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup18175;id_07892;2;Iquitos;Indigenous-political;Nación;-;;;Marañon;Brasil;Dummy coordinates in the wide region;-3,9854;-65,3854;8175;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup18189;id_07906;2;Iraruros;Indigenous-political;Nación;-;;;Llanos;Llanos;Dummy coordinates in the wide region;6,3531;-73,5862;8189;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup18199;id_07916;2;Iroqueses;Indigenous-political;Nación;-;;;Middleground;Middleground;Dummy coordinates in the wide region;40,81400335;-84,33831195;8199;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup18322;id_08034;2;Itatines;Indigenous-political;Nación;-;;;Paraguay;Rio de la Plata;Dummy coordinates in the wide region;-22,9707;-54,2707;8322;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup18419;id_08139;2;Jaeces;Indigenous-political;Nación;-;;;Maynas;Maynas;Dummy coordinates in the wide region;-3,961;-75,161;8419;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup18542;id_08262;2;Jiraras;Indigenous-political;Nación;-;;;unspecified;Llanos;Dummy coordinates in the wide region;7,0513;-73,7487;8542;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup18794;id_08508;2;Judac;Indigenous-political;Nación;-;;;Sonora;Nueva Vizcaya;Dummy coordinates in the wide region;33,21939608;-113,0949707;8794;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;Este grupo ha sido mal categorizado en Alcedo.;This group has been miscategorized in Alcedo.;Ce groupe a été mal catégorisé dans Alcedo.;;;;;;;;;;;;;WS
TopUrbiGroup18819;id_08533;2;Juncos;Indigenous-political;Nación;-;;;Chile;Chile;Dummy coordinates in the wide region;-29,951;-70,361;8819;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup18836;id_08550;2;Juries;Indigenous-political;Nación;-;;;Tucuman;Rio de la Plata;Dummy coordinates in the wide region;-27,0793;-65,0393;8836;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup18861;id_08589;2;Kicapous;Indigenous-political;Nación;-;;;Canada;Canada;Dummy coordinates in the wide region;44,0846;-80,6154;8861;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup18864;id_08592;2;Killistinons;Indigenous-political;Nación;-;;;Canada;Canada;Dummy coordinates in the wide region;44,0849;-80,5151;8864;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup18874;id_08602;2;Kiohicans;Indigenous-political;Nación;-;;;Luisiana;Luisiana;Dummy coordinates in the wide region;37,59410716;-94,30416556;8874;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;Este grupo ha sido mal categorizado en Alcedo.;This group has been miscategorized in Alcedo.;Ce groupe a été mal catégorisé dans Alcedo.;;;;;;;;;;;;;WS
TopUrbiGroup19262;id_09001;2;Lolacos;Indigenous-political;Nación;-;;;Nuevo Reyno de Granada;Nuevo Reyno de Granada;Dummy coordinates in the wide region;4,6247;-74,0553;9262;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup19427;id_09228;2;Lules;Indigenous-political;Nación;-;;;Tucuman;Rio de la Plata;Dummy coordinates in the wide region;-28,8573;-64,2273;9427;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup19475;id_09308;3;Machimeton;Indigenous-political;Nación;-;;;Luisiana;Luisiana;Dummy coordinates in the wide region;37,61570716;-94,32256556;9475;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;Este grupo ha sido mal categorizado en Alcedo.;This group has been miscategorized in Alcedo.;Ce groupe a été mal catégorisé dans Alcedo.;;;;;;;;;;;;;WS
TopUrbiGroup19483;id_09316;3;Macos;Indigenous-political;Nación;-;;;Nuevo Reyno de Granada;Nuevo Reyno de Granada;Location represents an area sufficiently;3,98714277;-74,02099987;9483;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup19569;id_09401;3;Maha;Indigenous-political;Nación;-;;;Luisiana;Luisiana;Dummy coordinates in the wide region;37,56510716;-94,29316556;9569;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;Este grupo ha sido mal categorizado en Alcedo.;This group has been miscategorized in Alcedo.;Ce groupe a été mal catégorisé dans Alcedo.;;;;;;;;;;;;;WS
TopUrbiGroup19611;id_09443;3;Malaguas;Indigenous-political;Nación;-;;;Esmeraldas;Quito;Dummy coordinates in the wide region;0,8611;-78,9289;9611;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup19616;id_09448;3;Malambos;Indigenous-political;Nación;-;;;Cartagena;Nuevo Reyno de Granada;Dummy coordinates in the wide region;10,4916;-75,4584;9616;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup19633;id_09465;3;Maliflitos;Indigenous-political;Nación;-;;;unspecified;Nuevo Reyno de Granada;Dummy coordinates in the wide region;6,0633;-73,4367;9633;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup19688;id_09519;3;Manamabobos;Indigenous-political;Nación;-;;;Maynas;Maynas;Dummy coordinates in the wide region;-3,9312;-75,3312;9688;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup19716;id_09547;3;Malgaches;Indigenous-political;Casta;-;;;Guayaquil;Quito;Dummy coordinates in the wide region;-0,108090262;-78,31445446;9716;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup19788;id_11410;3;Omaguacas;Indigenous-political;Nación;-;;;Paraguay;Rio de la Plata;Dummy coordinates in the wide region;-26,2818;-54,5518;9788;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup19789;id_11411;3;Omaguas;Indigenous-political;Nación;-;;;Venezuela;Venezuela;Location represents an area sufficiently;-4,03740535;-72,60361437;9789;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup19790;id_11412;3;Omaguasiete;Indigenous-political;Nación;-;;;Amazonas;Brasil;Dummy coordinates in the wide region;-6,8416;-67,5916;9790;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup19830;id_09565;3;Manipos;Indigenous-political;Nación;-;;;Popayan;Popayan;Dummy coordinates in the wide region;2,3534;-76,7666;9830;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
TopUrbiGroup19867;id_09602;3;Maputeyapes;Indigenous-political;Nación;-;;;Guarni;Peru;Dummy coordinates in the wide region;-9,6429;-76,0229;9867;Este grupo no ha sido revisado.;This group has not been looked at.;Ce groupe n'a pas été examiné.;;;;;;;;;;;;;;;;WS
